player_id	first_deposit_amount	day_profit	profit_status	amount_tier
18910546	200.00	210.73	盈利	0-499
48451725	200.00	444.80	盈利	0-499
88711792	200.00	-382.60	虧損	0-499
97542101	200.00	134.40	盈利	0-499
88082992	200.00	-352.35	虧損	0-499
48628268	200.00	0.00	虧損	0-499
75032986	200.00	220.00	盈利	0-499
37772343	200.00	181.00	盈利	0-499
44242347	200.00	83.00	盈利	0-499
28753394	190.00	252.00	盈利	0-499
25945184	180.00	-205.39	虧損	0-499
51526761	176.00	194.84	盈利	0-499
25201614	151.00	207.00	盈利	0-499
34793773	150.00	170.00	盈利	0-499
64395705	150.00	284.08	盈利	0-499
25067784	150.00	-39.57	虧損	0-499
71304545	150.00	758.60	盈利	0-499
61568921	150.00	170.00	盈利	0-499
90486825	150.00	182.30	盈利	0-499
57017790	145.00	2147.97	盈利	0-499
65677670	140.00	403.80	盈利	0-499
63081451	125.00	17.11	盈利	0-499
19829723	112.00	144.00	盈利	0-499
81413961	104.00	-1018.87	虧損	0-499
30251759	101.00	994.50	盈利	0-499
65866509	100.00	156.20	盈利	0-499
41418203	100.00	519.10	盈利	0-499
52651436	100.00	213.56	盈利	0-499
38426161	100.00	175.20	盈利	0-499
93421216	100.00	-114.00	虧損	0-499
43193621	100.00	235.90	盈利	0-499
71166302	100.00	115.16	盈利	0-499
11379633	100.00	135.64	盈利	0-499
47634526	100.00	-168.00	虧損	0-499
26407755	100.00	-184.80	虧損	0-499
34790646	100.00	207.51	盈利	0-499
23168929	100.00	136.00	盈利	0-499
41296130	100.00	-107.25	虧損	0-499
31654445	100.00	655.14	盈利	0-499
46314512	100.00	162.37	盈利	0-499
74414831	100.00	1008.19	盈利	0-499
42673309	100.00	697.70	盈利	0-499
64743431	100.00	-257.60	虧損	0-499
99928305	100.00	-28.60	虧損	0-499
87316031	100.00	150.00	盈利	0-499
41362229	100.00	129.00	盈利	0-499
12530681	100.00	151.00	盈利	0-499
75804700	100.00	132.20	盈利	0-499
70767889	100.00	220.80	盈利	0-499
52444630	100.00	120.10	盈利	0-499
76465828	100.00	426.00	盈利	0-499
56188643	100.00	257.30	盈利	0-499
88598596	100.00	417.48	盈利	0-499
95718638	100.00	331.55	盈利	0-499
90742514	100.00	-324.00	虧損	0-499
51807084	100.00	237.80	盈利	0-499
79202223	100.00	136.90	盈利	0-499
18847115	100.00	119.70	盈利	0-499
69991576	100.00	119.60	盈利	0-499
82475798	100.00	121.80	盈利	0-499
75222871	100.00	135.40	盈利	0-499
65728911	100.00	31.10	盈利	0-499
72155017	100.00	-34.27	虧損	0-499
44768354	100.00	-203.20	虧損	0-499
82871115	100.00	116.00	盈利	0-499
25778906	100.00	348.10	盈利	0-499
58916084	100.00	102.92	盈利	0-499
95776753	100.00	84.16	盈利	0-499
54626535	100.00	110.20	盈利	0-499
39113017	100.00	325.40	盈利	0-499
60847484	100.00	-478.60	虧損	0-499
94922698	100.00	116.10	盈利	0-499
13717177	100.00	118.90	盈利	0-499
38945101	100.00	116.00	盈利	0-499
65859021	100.00	132.70	盈利	0-499
90591482	100.00	-52.13	虧損	0-499
70178483	100.00	136.32	盈利	0-499
80756209	100.00	746.62	盈利	0-499
90149678	100.00	-310.30	虧損	0-499
48347165	100.00	110.00	盈利	0-499
75814371	100.00	119.60	盈利	0-499
52664207	100.00	144.40	盈利	0-499
51369535	100.00	119.34	盈利	0-499
42748762	100.00	118.62	盈利	0-499
81237663	100.00	116.20	盈利	0-499
76717945	100.00	159.60	盈利	0-499
67337089	100.00	159.65	盈利	0-499
20266435	100.00	110.60	盈利	0-499
64235233	100.00	-6.52	虧損	0-499
43303001	100.00	244.00	盈利	0-499
59870707	100.00	-28.12	虧損	0-499
30940374	100.00	214.55	盈利	0-499
68382701	100.00	119.20	盈利	0-499
73711381	100.00	-224.09	虧損	0-499
90012749	100.00	119.60	盈利	0-499
68272092	100.00	119.26	盈利	0-499
57590333	100.00	-84.15	虧損	0-499
58608774	100.00	-290.08	虧損	0-499
1036	100.00	-45.90	虧損	0-499
79605025	100.00	129.72	盈利	0-499
45307669	100.00	552.90	盈利	0-499
96148256	100.00	-267.00	虧損	0-499
83343490	100.00	234.75	盈利	0-499
65821779	100.00	119.90	盈利	0-499
45307669	100.00	552.90	盈利	0-499
18733284	100.00	-80.40	虧損	0-499
90473687	100.00	241.95	盈利	0-499
70378716	100.00	120.10	盈利	0-499
50102467	100.00	498.42	盈利	0-499
68222149	100.00	133.45	盈利	0-499
80628280	100.00	119.20	盈利	0-499
69453292	100.00	67.16	盈利	0-499
45307669	100.00	552.90	盈利	0-499
85627088	100.00	289.00	盈利	0-499
84498999	100.00	110.00	盈利	0-499
18621448	100.00	119.80	盈利	0-499
73288896	100.00	483.17	盈利	0-499
93570052	100.00	257.28	盈利	0-499
93570052	100.00	257.28	盈利	0-499
89614182	100.00	-775.58	虧損	0-499
25127805	100.00	130.00	盈利	0-499
82503626	100.00	-280.90	虧損	0-499
75854970	100.00	14.62	盈利	0-499
95565735	100.00	131.80	盈利	0-499
78066908	100.00	-134.50	虧損	0-499
64177845	100.00	213.00	盈利	0-499
48335275	100.00	-193.91	虧損	0-499
26518827	100.00	31.88	盈利	0-499
73288896	100.00	483.17	盈利	0-499
90473687	100.00	241.95	盈利	0-499
74867294	100.00	46.05	盈利	0-499
45182117	100.00	116.48	盈利	0-499
19307255	100.00	119.26	盈利	0-499
86144282	100.00	119.20	盈利	0-499
92596566	100.00	-561.88	虧損	0-499
55946858	100.00	-164.90	虧損	0-499
43843023	100.00	139.78	盈利	0-499
95780500	100.00	119.88	盈利	0-499
90820746	100.00	120.00	盈利	0-499
71677555	100.00	119.42	盈利	0-499
71471660	100.00	233.70	盈利	0-499
38842156	100.00	106.10	盈利	0-499
77348427	100.00	116.40	盈利	0-499
15309732	100.00	109.80	盈利	0-499
38514015	100.00	220.00	盈利	0-499
85330011	100.00	119.50	盈利	0-499
62815613	100.00	119.51	盈利	0-499
20443982	100.00	226.60	盈利	0-499
82593126	100.00	157.36	盈利	0-499
72238831	100.00	119.60	盈利	0-499
60258406	100.00	-126.29	虧損	0-499
62108793	100.00	168.30	盈利	0-499
68485422	100.00	1096.28	盈利	0-499
57890050	100.00	123.80	盈利	0-499
75635938	100.00	-623.40	虧損	0-499
36600187	100.00	119.60	盈利	0-499
63276581	100.00	119.80	盈利	0-499
13846745	100.00	573.40	盈利	0-499
38856250	100.00	115.90	盈利	0-499
45853909	100.00	110.00	盈利	0-499
97043736	100.00	713.40	盈利	0-499
57627633	100.00	-275.17	虧損	0-499
46251883	100.00	143.62	盈利	0-499
39931697	100.00	119.40	盈利	0-499
82593126	100.00	157.36	盈利	0-499
81462404	100.00	119.84	盈利	0-499
65749787	100.00	462.00	盈利	0-499
20443982	100.00	226.60	盈利	0-499
99904260	100.00	-140.34	虧損	0-499
13846745	100.00	573.40	盈利	0-499
71471660	100.00	233.70	盈利	0-499
26485139	100.00	680.70	盈利	0-499
86241942	100.00	-1434.00	虧損	0-499
64448239	100.00	-54.17	虧損	0-499
96000031	100.00	185.21	盈利	0-499
64448239	100.00	-54.17	虧損	0-499
99377881	100.00	119.20	盈利	0-499
68547080	100.00	-30.30	虧損	0-499
56700822	100.00	119.80	盈利	0-499
90187639	100.00	244.69	盈利	0-499
33786141	100.00	-20.00	虧損	0-499
44599347	100.00	-67.80	虧損	0-499
28098487	100.00	327.18	盈利	0-499
92473518	100.00	-277.86	虧損	0-499
13593228	100.00	119.80	盈利	0-499
96225492	100.00	4325.41	盈利	0-499
41660259	100.00	119.20	盈利	0-499
28090186	100.00	241.96	盈利	0-499
38978829	100.00	249.75	盈利	0-499
16496530	100.00	120.00	盈利	0-499
41761657	100.00	-872.44	虧損	0-499
30792284	100.00	-158.30	虧損	0-499
30060826	100.00	116.10	盈利	0-499
55194874	100.00	-258.55	虧損	0-499
78744724	100.00	1520.54	盈利	0-499
94514228	100.00	135.30	盈利	0-499
82593126	100.00	157.36	盈利	0-499
38610390	100.00	176.40	盈利	0-499
56380271	100.00	-30.68	虧損	0-499
93239451	100.00	516.30	盈利	0-499
27424262	100.00	119.80	盈利	0-499
68738703	100.00	119.70	盈利	0-499
76320282	100.00	135.40	盈利	0-499
10745798	100.00	446.80	盈利	0-499
74561679	100.00	-338.96	虧損	0-499
80098108	100.00	125.80	盈利	0-499
20604591	100.00	110.74	盈利	0-499
85126911	100.00	119.50	盈利	0-499
27608988	100.00	119.36	盈利	0-499
38229531	100.00	151.04	盈利	0-499
68155242	100.00	-230.00	虧損	0-499
66648934	100.00	-168.20	虧損	0-499
49255502	100.00	559.12	盈利	0-499
92289833	100.00	861.64	盈利	0-499
42518996	100.00	117.50	盈利	0-499
36413941	100.00	-122.00	虧損	0-499
35192025	100.00	-0.84	虧損	0-499
62473388	100.00	239.00	盈利	0-499
39257452	100.00	121.76	盈利	0-499
80984476	100.00	2462.80	盈利	0-499
15166233	100.00	-384.20	虧損	0-499
24058288	100.00	119.60	盈利	0-499
56532135	100.00	113.42	盈利	0-499
61805266	100.00	-954.06	虧損	0-499
53528127	100.00	136.00	盈利	0-499
28065543	100.00	232.54	盈利	0-499
99616731	100.00	-60.10	虧損	0-499
62473388	100.00	239.00	盈利	0-499
92347932	100.00	119.85	盈利	0-499
64860354	100.00	237.10	盈利	0-499
64341513	100.00	123.20	盈利	0-499
20880688	100.00	109.75	盈利	0-499
37064224	100.00	135.46	盈利	0-499
28065543	100.00	232.54	盈利	0-499
38836980	100.00	-563.12	虧損	0-499
22532171	100.00	120.00	盈利	0-499
62942577	100.00	117.84	盈利	0-499
81413961	100.00	-1018.87	虧損	0-499
69043582	100.00	126.90	盈利	0-499
56188643	100.00	257.30	盈利	0-499
43246932	100.00	-380.80	虧損	0-499
64341513	100.00	123.20	盈利	0-499
77735430	100.00	119.70	盈利	0-499
64860354	100.00	237.10	盈利	0-499
15330957	100.00	109.80	盈利	0-499
99754198	100.00	236.00	盈利	0-499
45265007	100.00	-454.36	虧損	0-499
59071560	100.00	111.00	盈利	0-499
77971160	100.00	219.60	盈利	0-499
66201804	100.00	119.60	盈利	0-499
71421999	100.00	141.84	盈利	0-499
69674691	100.00	-8.35	虧損	0-499
64341513	100.00	123.20	盈利	0-499
69531513	100.00	-364.56	虧損	0-499
14436449	100.00	119.80	盈利	0-499
28545878	100.00	161.52	盈利	0-499
36102196	100.00	1349.30	盈利	0-499
10132341	100.00	120.00	盈利	0-499
48331861	100.00	116.00	盈利	0-499
20383268	100.00	119.86	盈利	0-499
90650449	100.00	119.30	盈利	0-499
99754198	100.00	236.00	盈利	0-499
59713364	100.00	116.00	盈利	0-499
55194874	100.00	-258.55	虧損	0-499
20010470	100.00	119.20	盈利	0-499
52394470	100.00	139.65	盈利	0-499
24023203	100.00	118.80	盈利	0-499
49782305	100.00	262.19	盈利	0-499
72733232	100.00	-578.08	虧損	0-499
80351237	100.00	119.40	盈利	0-499
75692448	100.00	119.00	盈利	0-499
96000031	100.00	185.21	盈利	0-499
10458896	100.00	-224.25	虧損	0-499
71321028	100.00	338.68	盈利	0-499
43940451	100.00	243.50	盈利	0-499
90994347	100.00	125.18	盈利	0-499
50707917	100.00	-103.38	虧損	0-499
89311155	100.00	-83.99	虧損	0-499
43940451	100.00	243.50	盈利	0-499
92473518	100.00	-277.86	虧損	0-499
90435801	100.00	-190.00	虧損	0-499
79102236	100.00	94.30	盈利	0-499
98563152	100.00	41.90	盈利	0-499
1976	100.00	119.60	盈利	0-499
45325667	100.00	-442.70	虧損	0-499
31159802	100.00	110.06	盈利	0-499
46894798	100.00	120.00	盈利	0-499
47374593	100.00	110.09	盈利	0-499
65466689	100.00	231.80	盈利	0-499
66154444	100.00	-1228.41	虧損	0-499
19699222	100.00	135.92	盈利	0-499
66075862	100.00	119.30	盈利	0-499
85885872	100.00	24.86	盈利	0-499
20049222	100.00	-264.88	虧損	0-499
59164193	100.00	119.80	盈利	0-499
21937642	100.00	110.35	盈利	0-499
49782305	100.00	262.19	盈利	0-499
44837018	100.00	55.32	盈利	0-499
97155516	100.00	119.55	盈利	0-499
95591098	100.00	-87.48	虧損	0-499
96862776	100.00	119.80	盈利	0-499
32834626	100.00	-0.15	虧損	0-499
21309047	100.00	119.80	盈利	0-499
66329251	100.00	-279.80	虧損	0-499
73787962	100.00	142.42	盈利	0-499
89834100	100.00	119.60	盈利	0-499
30256361	100.00	241.88	盈利	0-499
14001406	100.00	126.00	盈利	0-499
30256361	100.00	241.88	盈利	0-499
68485422	100.00	1096.28	盈利	0-499
98563152	100.00	41.90	盈利	0-499
72460305	100.00	-327.00	虧損	0-499
57973556	100.00	120.00	盈利	0-499
58529115	100.00	-3.04	虧損	0-499
44671700	100.00	119.66	盈利	0-499
65937471	100.00	1112.20	盈利	0-499
53838844	100.00	-663.10	虧損	0-499
86174406	100.00	119.80	盈利	0-499
43193621	100.00	235.90	盈利	0-499
29741573	100.00	611.10	盈利	0-499
26609485	100.00	-705.24	虧損	0-499
50235230	100.00	151.76	盈利	0-499
44084155	100.00	-108.48	虧損	0-499
54634927	100.00	119.40	盈利	0-499
64188777	100.00	149.80	盈利	0-499
89543987	100.00	142.00	盈利	0-499
97369106	100.00	119.80	盈利	0-499
35518323	100.00	645.61	盈利	0-499
39277287	100.00	-51.53	虧損	0-499
17741422	100.00	19.52	盈利	0-499
65364466	100.00	1198.40	盈利	0-499
30534715	100.00	148.00	盈利	0-499
26648438	100.00	336.00	盈利	0-499
53745499	100.00	162.28	盈利	0-499
71892381	100.00	109.40	盈利	0-499
52787011	100.00	-54.35	虧損	0-499
12633485	100.00	135.15	盈利	0-499
85864573	100.00	-207.35	虧損	0-499
32118019	100.00	-280.39	虧損	0-499
78635059	100.00	120.00	盈利	0-499
89492158	100.00	119.85	盈利	0-499
95636248	100.00	119.35	盈利	0-499
68399568	100.00	120.00	盈利	0-499
28710201	100.00	135.92	盈利	0-499
88500897	100.00	-23.80	虧損	0-499
62425063	100.00	119.70	盈利	0-499
38542035	100.00	119.70	盈利	0-499
39660008	100.00	134.10	盈利	0-499
75421833	100.00	-1488.85	虧損	0-499
89812806	100.00	117.00	盈利	0-499
47145896	100.00	-107.46	虧損	0-499
45528239	100.00	115.32	盈利	0-499
35559227	100.00	115.60	盈利	0-499
74561679	100.00	-338.96	虧損	0-499
70025984	100.00	116.40	盈利	0-499
84079326	100.00	120.00	盈利	0-499
11635859	100.00	25.28	盈利	0-499
13347892	100.00	555.45	盈利	0-499
55883577	100.00	231.50	盈利	0-499
85412946	100.00	119.44	盈利	0-499
97710537	100.00	-148.20	虧損	0-499
18761094	100.00	119.25	盈利	0-499
13347892	100.00	555.45	盈利	0-499
70110343	100.00	-127.55	虧損	0-499
79225673	100.00	-237.42	虧損	0-499
66278349	100.00	360.80	盈利	0-499
89614182	100.00	-775.58	虧損	0-499
84799654	100.00	393.70	盈利	0-499
42271761	100.00	119.30	盈利	0-499
78776066	100.00	119.17	盈利	0-499
66278349	100.00	360.80	盈利	0-499
55883577	100.00	231.50	盈利	0-499
30341654	100.00	-270.72	虧損	0-499
13347892	100.00	555.45	盈利	0-499
41351433	100.00	-817.95	虧損	0-499
43812987	100.00	7.70	盈利	0-499
59343369	100.00	243.20	盈利	0-499
52336043	100.00	0.00	虧損	0-499
32118019	100.00	-280.39	虧損	0-499
10683027	100.00	119.40	盈利	0-499
23775684	100.00	-50.30	虧損	0-499
37063609	100.00	115.70	盈利	0-499
71706442	100.00	141.03	盈利	0-499
45091164	100.00	119.60	盈利	0-499
24284165	100.00	119.52	盈利	0-499
59343369	100.00	243.20	盈利	0-499
66278349	100.00	360.80	盈利	0-499
69046083	100.00	241.56	盈利	0-499
90548921	100.00	114.73	盈利	0-499
48082122	100.00	35.20	盈利	0-499
61633940	100.00	119.15	盈利	0-499
56960476	100.00	125.65	盈利	0-499
17285256	100.00	115.85	盈利	0-499
44479349	100.00	472.92	盈利	0-499
37778315	100.00	119.20	盈利	0-499
86973827	100.00	-182.91	虧損	0-499
14885675	100.00	260.86	盈利	0-499
57890050	100.00	123.80	盈利	0-499
66582620	100.00	-9.56	虧損	0-499
69046083	100.00	241.56	盈利	0-499
79201900	100.00	119.62	盈利	0-499
18988533	100.00	-79.02	虧損	0-499
41234370	100.00	119.70	盈利	0-499
87943807	100.00	119.06	盈利	0-499
53548577	100.00	119.40	盈利	0-499
57890050	100.00	123.80	盈利	0-499
38419389	100.00	15.30	盈利	0-499
61974122	100.00	108.68	盈利	0-499
98903483	100.00	119.78	盈利	0-499
28090186	100.00	241.96	盈利	0-499
68964017	100.00	-4253.91	虧損	0-499
51475351	100.00	110.50	盈利	0-499
19380787	100.00	579.03	盈利	0-499
70192422	100.00	49.03	盈利	0-499
62139866	100.00	-502.42	虧損	0-499
92367426	100.00	-80.20	虧損	0-499
83947120	100.00	-184.13	虧損	0-499
27993721	100.00	115.90	盈利	0-499
12809892	100.00	119.80	盈利	0-499
33229390	100.00	51.10	盈利	0-499
48663232	100.00	477.90	盈利	0-499
89416414	100.00	119.80	盈利	0-499
82387091	100.00	119.06	盈利	0-499
35933782	100.00	119.60	盈利	0-499
62108793	100.00	168.30	盈利	0-499
33213600	100.00	117.40	盈利	0-499
59870707	100.00	-28.12	虧損	0-499
70644463	100.00	176.00	盈利	0-499
78122025	100.00	119.28	盈利	0-499
10412035	100.00	19.10	盈利	0-499
98052466	100.00	-80.80	虧損	0-499
99613425	100.00	-135.00	虧損	0-499
26290995	100.00	-177.80	虧損	0-499
93966028	100.00	43.20	盈利	0-499
75722053	100.00	198.16	盈利	0-499
68582302	100.00	119.80	盈利	0-499
92088767	100.00	116.00	盈利	0-499
27538169	100.00	119.15	盈利	0-499
89997010	100.00	-188.70	虧損	0-499
38836980	100.00	-563.12	虧損	0-499
42921893	100.00	136.00	盈利	0-499
59573937	100.00	111.00	盈利	0-499
98987853	100.00	119.21	盈利	0-499
88711792	100.00	-382.60	虧損	0-499
15869280	100.00	241.40	盈利	0-499
75929905	100.00	110.26	盈利	0-499
87838403	100.00	-30.76	虧損	0-499
17245809	100.00	-17.49	虧損	0-499
14885675	100.00	260.86	盈利	0-499
60295559	100.00	109.80	盈利	0-499
78656058	100.00	151.40	盈利	0-499
81087129	100.00	110.30	盈利	0-499
75940279	100.00	119.90	盈利	0-499
71455625	100.00	-264.63	虧損	0-499
97710537	100.00	-148.20	虧損	0-499
63511428	100.00	135.90	盈利	0-499
15273734	100.00	-58.65	虧損	0-499
64968329	100.00	35.24	盈利	0-499
26772616	100.00	120.00	盈利	0-499
55145091	100.00	120.10	盈利	0-499
55323528	100.00	223.90	盈利	0-499
97710537	100.00	-148.20	虧損	0-499
67691363	100.00	116.00	盈利	0-499
30792284	100.00	-158.30	虧損	0-499
20203671	100.00	-7.64	虧損	0-499
30089958	100.00	119.55	盈利	0-499
17152702	100.00	120.00	盈利	0-499
85486583	100.00	119.60	盈利	0-499
77119871	100.00	125.28	盈利	0-499
23293355	100.00	-280.00	虧損	0-499
46360014	100.00	119.11	盈利	0-499
15273734	100.00	-58.65	虧損	0-499
81399173	100.00	120.00	盈利	0-499
71455625	100.00	-264.63	虧損	0-499
48915134	100.00	129.80	盈利	0-499
62860902	100.00	120.00	盈利	0-499
72230210	100.00	120.00	盈利	0-499
48451725	100.00	444.80	盈利	0-499
88089725	100.00	120.00	盈利	0-499
52557207	100.00	120.00	盈利	0-499
50855427	100.00	122.80	盈利	0-499
79255344	100.00	-209.60	虧損	0-499
22627384	100.00	119.95	盈利	0-499
19751363	100.00	110.25	盈利	0-499
54215820	100.00	117.58	盈利	0-499
47659529	100.00	116.28	盈利	0-499
13771049	100.00	-82.68	虧損	0-499
90586450	100.00	110.80	盈利	0-499
16558511	100.00	-30.60	虧損	0-499
25685394	100.00	119.55	盈利	0-499
38071839	100.00	-80.00	虧損	0-499
78956329	100.00	119.16	盈利	0-499
16313975	100.00	35.94	盈利	0-499
26127572	100.00	119.71	盈利	0-499
15109408	100.00	119.20	盈利	0-499
92289833	100.00	861.64	盈利	0-499
96646659	100.00	-14.38	虧損	0-499
12753426	100.00	117.60	盈利	0-499
83562205	100.00	119.75	盈利	0-499
45152315	100.00	-381.60	虧損	0-499
72607457	100.00	119.76	盈利	0-499
73647444	100.00	178.24	盈利	0-499
70192422	100.00	49.03	盈利	0-499
37772343	100.00	181.00	盈利	0-499
59054733	100.00	293.39	盈利	0-499
83539780	100.00	119.77	盈利	0-499
14780205	100.00	238.00	盈利	0-499
16205819	100.00	155.60	盈利	0-499
77444809	100.00	119.20	盈利	0-499
78871202	100.00	135.03	盈利	0-499
92346661	100.00	243.00	盈利	0-499
65535313	100.00	120.00	盈利	0-499
32505427	100.00	338.29	盈利	0-499
12685678	100.00	460.00	盈利	0-499
63618852	100.00	-486.35	虧損	0-499
97202037	100.00	-232.40	虧損	0-499
65017091	100.00	306.95	盈利	0-499
31379608	100.00	129.90	盈利	0-499
67662284	100.00	464.20	盈利	0-499
70542355	100.00	119.96	盈利	0-499
58117484	100.00	-579.36	虧損	0-499
53220588	100.00	126.60	盈利	0-499
26127572	100.00	119.71	盈利	0-499
92346661	100.00	243.00	盈利	0-499
87694593	100.00	119.16	盈利	0-499
49025070	100.00	341.45	盈利	0-499
43266660	100.00	120.00	盈利	0-499
10137856	100.00	56.40	盈利	0-499
58735299	100.00	57.00	盈利	0-499
18882308	100.00	-76.00	虧損	0-499
14780205	100.00	238.00	盈利	0-499
21197325	100.00	135.20	盈利	0-499
82486842	100.00	119.00	盈利	0-499
10794865	100.00	135.76	盈利	0-499
60810917	100.00	119.00	盈利	0-499
26025682	100.00	-189.50	虧損	0-499
72954273	100.00	-161.20	虧損	0-499
63618852	100.00	-486.35	虧損	0-499
12685678	100.00	460.00	盈利	0-499
22935037	100.00	-4.60	虧損	0-499
90187639	100.00	244.69	盈利	0-499
60393913	100.00	96.17	盈利	0-499
13895057	100.00	120.00	盈利	0-499
59511978	100.00	-118.70	虧損	0-499
92560982	100.00	136.00	盈利	0-499
58206985	100.00	119.60	盈利	0-499
22548498	100.00	125.64	盈利	0-499
56753786	100.00	-243.60	虧損	0-499
70781973	100.00	119.70	盈利	0-499
15219058	100.00	135.85	盈利	0-499
21514610	100.00	241.90	盈利	0-499
21514610	100.00	241.90	盈利	0-499
72729985	100.00	-103.80	虧損	0-499
60936507	100.00	16.01	盈利	0-499
88513022	100.00	-303.45	虧損	0-499
69308296	100.00	119.90	盈利	0-499
91424793	100.00	65.84	盈利	0-499
15287675	100.00	-536.22	虧損	0-499
83343490	100.00	234.75	盈利	0-499
64968329	100.00	35.24	盈利	0-499
15353257	100.00	102.40	盈利	0-499
47262548	100.00	-763.76	虧損	0-499
86241942	100.00	-1434.00	虧損	0-499
21694208	100.00	120.00	盈利	0-499
45217618	100.00	-627.15	虧損	0-499
66309319	100.00	119.60	盈利	0-499
90916544	100.00	119.94	盈利	0-499
74440510	100.00	120.00	盈利	0-499
47233632	100.00	119.60	盈利	0-499
42078083	100.00	136.00	盈利	0-499
34688088	100.00	119.80	盈利	0-499
83907015	100.00	-42.00	虧損	0-499
20524846	100.00	116.90	盈利	0-499
17893433	100.00	120.00	盈利	0-499
26957719	100.00	-64.88	虧損	0-499
10346562	100.00	0.00	虧損	0-499
43812987	100.00	7.70	盈利	0-499
56333306	100.00	-264.00	虧損	0-499
41948143	100.00	-580.50	虧損	0-499
48451725	100.00	444.80	盈利	0-499
26882919	100.00	172.64	盈利	0-499
13860995	100.00	-50.30	虧損	0-499
58735299	100.00	57.00	盈利	0-499
23763354	100.00	115.56	盈利	0-499
53143565	100.00	-80.29	虧損	0-499
65617550	100.00	-1.20	虧損	0-499
21511026	100.00	22.45	盈利	0-499
65466689	100.00	231.80	盈利	0-499
48829275	100.00	119.80	盈利	0-499
54111215	100.00	119.06	盈利	0-499
15869280	100.00	241.40	盈利	0-499
72660668	100.00	134.20	盈利	0-499
71280173	100.00	1059.04	盈利	0-499
91424793	100.00	65.84	盈利	0-499
43968929	100.00	120.00	盈利	0-499
42082000	100.00	235.94	盈利	0-499
50707917	100.00	-103.38	虧損	0-499
64141571	100.00	77.13	盈利	0-499
33902933	100.00	119.60	盈利	0-499
80731630	100.00	136.00	盈利	0-499
42082000	100.00	235.94	盈利	0-499
35459875	100.00	235.20	盈利	0-499
79102236	100.00	94.30	盈利	0-499
14866375	100.00	115.96	盈利	0-499
40033408	100.00	235.05	盈利	0-499
23034886	100.00	110.00	盈利	0-499
44279930	100.00	119.30	盈利	0-499
13771049	100.00	-82.68	虧損	0-499
82578691	100.00	331.20	盈利	0-499
47080117	100.00	341.95	盈利	0-499
60589201	100.00	114.70	盈利	0-499
27745438	100.00	401.08	盈利	0-499
40033408	100.00	235.05	盈利	0-499
83907015	100.00	-42.00	虧損	0-499
71498298	100.00	-178.96	虧損	0-499
26445915	100.00	119.28	盈利	0-499
64860312	100.00	1.76	盈利	0-499
57933561	100.00	131.85	盈利	0-499
99148976	100.00	135.83	盈利	0-499
47444974	100.00	110.00	盈利	0-499
69544426	100.00	235.05	盈利	0-499
69548835	100.00	119.50	盈利	0-499
37079196	100.00	-21.90	虧損	0-499
37357566	100.00	119.00	盈利	0-499
69544426	100.00	235.05	盈利	0-499
51005429	100.00	149.00	盈利	0-499
31991284	100.00	-290.20	虧損	0-499
34046948	100.00	-24.65	虧損	0-499
25440994	100.00	119.05	盈利	0-499
34973762	100.00	-79.16	虧損	0-499
15353257	100.00	102.40	盈利	0-499
39555308	100.00	132.30	盈利	0-499
16360504	100.00	-122.31	虧損	0-499
59843618	100.00	125.40	盈利	0-499
48004662	100.00	120.00	盈利	0-499
94417223	100.00	38.28	盈利	0-499
