player_id	daily_recharge	platform_profit	loss_percentage_raw	loss_percentage_after_bonus	offer_tier
43486487	100.00	128.20	128.20	108.62	0-499 (20% cashback)
43555872	100.00	117.60	117.60	98.02	0-499 (20% cashback)
43598308	100.00	128.40	128.40	108.82	0-499 (20% cashback)
43843023	100.00	139.78	139.78	120.20	0-499 (20% cashback)
43872709	100.00	154.00	154.00	134.42	0-499 (20% cashback)
43918348	100.00	118.00	118.00	98.42	0-499 (20% cashback)
43968929	100.00	120.00	120.00	100.42	0-499 (20% cashback)
44069243	100.00	187.80	187.80	168.22	0-499 (20% cashback)
44271815	100.00	300.20	300.20	280.62	0-499 (20% cashback)
44461957	100.00	184.43	184.43	164.85	0-499 (20% cashback)
44875446	100.00	128.24	128.24	108.66	0-499 (20% cashback)
44926233	100.00	118.00	118.00	98.42	0-499 (20% cashback)
44945495	100.00	219.30	219.30	199.72	0-499 (20% cashback)
45095715	100.00	148.40	148.40	128.82	0-499 (20% cashback)
45350733	100.00	125.32	125.32	105.74	0-499 (20% cashback)
45397846	100.00	148.32	148.32	128.74	0-499 (20% cashback)
45528239	100.00	115.32	115.32	95.74	0-499 (20% cashback)
45544689	100.00	118.00	118.00	98.42	0-499 (20% cashback)
45586021	100.00	117.28	117.28	97.70	0-499 (20% cashback)
45805118	100.00	148.00	148.00	128.42	0-499 (20% cashback)
45853909	100.00	110.00	110.00	90.42	0-499 (20% cashback)
46053753	100.00	159.35	159.35	139.77	0-499 (20% cashback)
46090564	100.00	147.95	147.95	128.37	0-499 (20% cashback)
46137174	100.00	270.50	270.50	250.92	0-499 (20% cashback)
46245171	100.00	147.40	147.40	127.82	0-499 (20% cashback)
46314512	100.00	162.37	162.37	142.79	0-499 (20% cashback)
46431366	100.00	109.60	109.60	90.02	0-499 (20% cashback)
46435922	100.00	118.24	118.24	98.66	0-499 (20% cashback)
46529895	100.00	128.25	128.25	108.67	0-499 (20% cashback)
46675202	100.00	133.92	133.92	114.34	0-499 (20% cashback)
46771285	100.00	151.96	151.96	132.38	0-499 (20% cashback)
46855477	100.00	203.00	203.00	183.42	0-499 (20% cashback)
46958738	100.00	124.56	124.56	104.98	0-499 (20% cashback)
46987884	100.00	117.70	117.70	98.12	0-499 (20% cashback)
47001308	100.00	158.85	158.85	139.27	0-499 (20% cashback)
47084947	100.00	128.50	128.50	108.92	0-499 (20% cashback)
47150335	100.00	143.20	143.20	123.62	0-499 (20% cashback)
47280459	100.00	161.12	161.12	141.54	0-499 (20% cashback)
47374593	100.00	110.09	110.09	90.51	0-499 (20% cashback)
47550794	100.00	121.60	121.60	102.02	0-499 (20% cashback)
47659529	100.00	116.28	116.28	96.70	0-499 (20% cashback)
48004662	100.00	120.00	120.00	100.42	0-499 (20% cashback)
48071133	100.00	143.20	143.20	123.62	0-499 (20% cashback)
48074371	100.00	135.80	135.80	116.22	0-499 (20% cashback)
48219958	100.00	147.64	147.64	128.06	0-499 (20% cashback)
48347165	100.00	110.00	110.00	90.42	0-499 (20% cashback)
48404978	100.00	118.10	118.10	98.52	0-499 (20% cashback)
48784887	100.00	226.45	226.45	206.87	0-499 (20% cashback)
48909807	100.00	148.20	148.20	128.62	0-499 (20% cashback)
48923914	100.00	151.50	151.50	131.92	0-499 (20% cashback)
48952020	100.00	109.70	109.70	90.12	0-499 (20% cashback)
49102605	100.00	118.00	118.00	98.42	0-499 (20% cashback)
49181218	100.00	118.60	118.60	99.02	0-499 (20% cashback)
49228761	100.00	228.65	228.65	209.07	0-499 (20% cashback)
49642858	100.00	220.70	220.70	201.12	0-499 (20% cashback)
49706432	100.00	237.85	237.85	218.27	0-499 (20% cashback)
49741410	100.00	110.00	110.00	90.42	0-499 (20% cashback)
49816228	100.00	121.10	121.10	101.52	0-499 (20% cashback)
49970250	100.00	113.00	113.00	93.42	0-499 (20% cashback)
50025322	100.00	178.60	178.60	159.02	0-499 (20% cashback)
50059628	100.00	254.00	254.00	234.42	0-499 (20% cashback)
50182812	100.00	147.72	147.72	128.14	0-499 (20% cashback)
50415270	100.00	148.00	148.00	128.42	0-499 (20% cashback)
50470908	100.00	117.90	117.90	98.32	0-499 (20% cashback)
50507767	100.00	128.01	128.01	108.43	0-499 (20% cashback)
50814412	100.00	217.90	217.90	198.32	0-499 (20% cashback)
50940106	100.00	218.00	218.00	198.42	0-499 (20% cashback)
51041337	100.00	117.68	117.68	98.10	0-499 (20% cashback)
51409715	100.00	118.40	118.40	98.82	0-499 (20% cashback)
51415853	100.00	233.08	233.08	213.50	0-499 (20% cashback)
51579655	100.00	111.80	111.80	92.22	0-499 (20% cashback)
51672516	100.00	148.08	148.08	128.50	0-499 (20% cashback)
51807084	100.00	237.80	237.80	218.22	0-499 (20% cashback)
52020587	100.00	118.35	118.35	98.77	0-499 (20% cashback)
52029474	100.00	128.00	128.00	108.42	0-499 (20% cashback)
52131856	100.00	117.80	117.80	98.22	0-499 (20% cashback)
52198321	100.00	160.45	160.45	140.87	0-499 (20% cashback)
52394470	100.00	139.65	139.65	120.07	0-499 (20% cashback)
52444630	100.00	120.10	120.10	100.52	0-499 (20% cashback)
52544375	100.00	125.00	125.00	105.42	0-499 (20% cashback)
52756782	100.00	118.38	118.38	98.80	0-499 (20% cashback)
53031726	100.00	117.72	117.72	98.14	0-499 (20% cashback)
53252256	100.00	147.18	147.18	127.60	0-499 (20% cashback)
53388405	100.00	127.70	127.70	108.12	0-499 (20% cashback)
53745499	100.00	162.28	162.28	142.70	0-499 (20% cashback)
53833562	100.00	118.00	118.00	98.42	0-499 (20% cashback)
54215820	100.00	117.58	117.58	98.00	0-499 (20% cashback)
54337150	100.00	119.70	119.70	100.12	0-499 (20% cashback)
54464357	100.00	128.80	128.80	109.22	0-499 (20% cashback)
54578871	100.00	128.70	128.70	109.12	0-499 (20% cashback)
54626535	100.00	110.20	110.20	90.62	0-499 (20% cashback)
54989010	100.00	110.00	110.00	90.42	0-499 (20% cashback)
55034921	100.00	119.08	119.08	99.50	0-499 (20% cashback)
55080813	100.00	110.10	110.10	90.52	0-499 (20% cashback)
55145091	100.00	120.10	120.10	100.52	0-499 (20% cashback)
55256672	100.00	147.92	147.92	128.34	0-499 (20% cashback)
55337900	100.00	133.83	133.83	114.25	0-499 (20% cashback)
55634547	100.00	144.48	144.48	124.90	0-499 (20% cashback)
55797791	100.00	133.77	133.77	114.19	0-499 (20% cashback)
55904566	100.00	118.12	118.12	98.54	0-499 (20% cashback)
55996967	100.00	170.90	170.90	151.32	0-499 (20% cashback)
56219048	100.00	217.70	217.70	198.12	0-499 (20% cashback)
56341907	100.00	147.90	147.90	128.32	0-499 (20% cashback)
56343259	100.00	505.60	505.60	486.02	0-499 (20% cashback)
56367351	100.00	284.54	284.54	264.96	0-499 (20% cashback)
56532135	100.00	113.42	113.42	93.84	0-499 (20% cashback)
56696734	100.00	118.76	118.76	99.18	0-499 (20% cashback)
56960476	100.00	125.65	125.65	106.07	0-499 (20% cashback)
57026783	100.00	123.70	123.70	104.12	0-499 (20% cashback)
57035426	100.00	131.75	131.75	112.17	0-499 (20% cashback)
57071531	100.00	220.25	220.25	200.67	0-499 (20% cashback)
57208062	100.00	117.10	117.10	97.52	0-499 (20% cashback)
57420173	100.00	134.30	134.30	114.72	0-499 (20% cashback)
57488941	100.00	125.50	125.50	105.92	0-499 (20% cashback)
57600780	100.00	119.80	119.80	100.22	0-499 (20% cashback)
58144281	100.00	120.40	120.40	100.82	0-499 (20% cashback)
58245326	100.00	112.50	112.50	92.92	0-499 (20% cashback)
58459507	100.00	147.84	147.84	128.26	0-499 (20% cashback)
58705569	100.00	190.00	190.00	170.42	0-499 (20% cashback)
58721275	100.00	134.22	134.22	114.64	0-499 (20% cashback)
59150390	100.00	129.40	129.40	109.82	0-499 (20% cashback)
59239858	100.00	118.15	118.15	98.57	0-499 (20% cashback)
59250004	100.00	209.70	209.70	190.12	0-499 (20% cashback)
59508299	100.00	217.80	217.80	198.22	0-499 (20% cashback)
59573937	100.00	111.00	111.00	91.42	0-499 (20% cashback)
59713364	100.00	116.00	116.00	96.42	0-499 (20% cashback)
59843618	100.00	125.40	125.40	105.82	0-499 (20% cashback)
59879839	100.00	212.12	212.12	192.54	0-499 (20% cashback)
59908445	100.00	132.08	132.08	112.50	0-499 (20% cashback)
60020930	100.00	126.60	126.60	107.02	0-499 (20% cashback)
60133004	100.00	147.56	147.56	127.98	0-499 (20% cashback)
60164526	100.00	117.40	117.40	97.82	0-499 (20% cashback)
60295559	100.00	109.80	109.80	90.22	0-499 (20% cashback)
60363510	100.00	218.05	218.05	198.47	0-499 (20% cashback)
60387295	100.00	151.90	151.90	132.32	0-499 (20% cashback)
60490365	100.00	219.50	219.50	199.92	0-499 (20% cashback)
60516783	100.00	118.00	118.00	98.42	0-499 (20% cashback)
60894373	100.00	132.00	132.00	112.42	0-499 (20% cashback)
61059517	100.00	117.90	117.90	98.32	0-499 (20% cashback)
61355118	100.00	116.00	116.00	96.42	0-499 (20% cashback)
61439397	100.00	118.30	118.30	98.72	0-499 (20% cashback)
61515299	100.00	118.35	118.35	98.77	0-499 (20% cashback)
61601236	100.00	120.36	120.36	100.78	0-499 (20% cashback)
61657411	100.00	118.20	118.20	98.62	0-499 (20% cashback)
61743815	100.00	218.50	218.50	198.92	0-499 (20% cashback)
61755227	100.00	116.64	116.64	97.06	0-499 (20% cashback)
61862376	100.00	121.20	121.20	101.62	0-499 (20% cashback)
62022266	100.00	118.24	118.24	98.66	0-499 (20% cashback)
62051509	100.00	133.10	133.10	113.52	0-499 (20% cashback)
62425063	100.00	119.70	119.70	100.12	0-499 (20% cashback)
62517826	100.00	147.75	147.75	128.17	0-499 (20% cashback)
62732851	100.00	127.80	127.80	108.22	0-499 (20% cashback)
62860902	100.00	120.00	120.00	100.42	0-499 (20% cashback)
62890898	100.00	117.80	117.80	98.22	0-499 (20% cashback)
63003235	100.00	131.80	131.80	112.22	0-499 (20% cashback)
63162964	100.00	117.96	117.96	98.38	0-499 (20% cashback)
63170206	100.00	294.12	294.12	274.54	0-499 (20% cashback)
63268688	100.00	218.26	218.26	198.68	0-499 (20% cashback)
63386102	100.00	217.93	217.93	198.35	0-499 (20% cashback)
63928937	100.00	134.00	134.00	114.42	0-499 (20% cashback)
63973757	100.00	218.64	218.64	199.06	0-499 (20% cashback)
64086233	100.00	118.00	118.00	98.42	0-499 (20% cashback)
64406400	100.00	112.15	112.15	92.57	0-499 (20% cashback)
64554933	100.00	158.90	158.90	139.32	0-499 (20% cashback)
64841108	100.00	127.50	127.50	107.92	0-499 (20% cashback)
64994319	100.00	192.72	192.72	173.14	0-499 (20% cashback)
65258074	100.00	122.42	122.42	102.84	0-499 (20% cashback)
65382784	100.00	161.32	161.32	141.74	0-499 (20% cashback)
65479603	100.00	237.80	237.80	218.22	0-499 (20% cashback)
65859021	100.00	132.70	132.70	113.12	0-499 (20% cashback)
65866509	100.00	156.20	156.20	136.62	0-499 (20% cashback)
66031103	100.00	149.00	149.00	129.42	0-499 (20% cashback)
66139276	100.00	170.72	170.72	151.14	0-499 (20% cashback)
66409934	100.00	144.22	144.22	124.64	0-499 (20% cashback)
66581664	100.00	189.85	189.85	170.27	0-499 (20% cashback)
66609730	100.00	118.50	118.50	98.92	0-499 (20% cashback)
66760608	100.00	118.04	118.04	98.46	0-499 (20% cashback)
66901863	100.00	150.00	150.00	130.42	0-499 (20% cashback)
67024922	100.00	147.64	147.64	128.06	0-499 (20% cashback)
67045574	100.00	177.64	177.64	158.06	0-499 (20% cashback)
67076334	100.00	132.57	132.57	112.99	0-499 (20% cashback)
67153661	100.00	118.10	118.10	98.52	0-499 (20% cashback)
67193105	100.00	148.27	148.27	128.69	0-499 (20% cashback)
67253558	100.00	118.25	118.25	98.67	0-499 (20% cashback)
67337089	100.00	159.65	159.65	140.07	0-499 (20% cashback)
67691363	100.00	116.00	116.00	96.42	0-499 (20% cashback)
67780917	100.00	117.80	117.80	98.22	0-499 (20% cashback)
67851812	100.00	112.20	112.20	92.62	0-499 (20% cashback)
68222149	100.00	133.45	133.45	113.87	0-499 (20% cashback)
68237027	100.00	117.50	117.50	97.92	0-499 (20% cashback)
68283085	100.00	148.00	148.00	128.42	0-499 (20% cashback)
69043582	100.00	126.90	126.90	107.32	0-499 (20% cashback)
69058675	100.00	128.20	128.20	108.62	0-499 (20% cashback)
69132160	100.00	147.90	147.90	128.32	0-499 (20% cashback)
69448169	100.00	124.50	124.50	104.92	0-499 (20% cashback)
69520992	100.00	148.00	148.00	128.42	0-499 (20% cashback)
69525035	100.00	122.04	122.04	102.46	0-499 (20% cashback)
69680424	100.00	218.50	218.50	198.92	0-499 (20% cashback)
69810657	100.00	118.00	118.00	98.42	0-499 (20% cashback)
69931279	100.00	201.20	201.20	181.62	0-499 (20% cashback)
69991576	100.00	119.60	119.60	100.02	0-499 (20% cashback)
70025984	100.00	116.40	116.40	96.82	0-499 (20% cashback)
70219920	100.00	118.05	118.05	98.47	0-499 (20% cashback)
70300961	100.00	118.10	118.10	98.52	0-499 (20% cashback)
70353759	100.00	111.52	111.52	91.94	0-499 (20% cashback)
70408792	100.00	217.75	217.75	198.17	0-499 (20% cashback)
70542355	100.00	119.96	119.96	100.38	0-499 (20% cashback)
70597192	100.00	123.70	123.70	104.12	0-499 (20% cashback)
70644463	100.00	176.00	176.00	156.42	0-499 (20% cashback)
70668363	100.00	148.47	148.47	128.89	0-499 (20% cashback)
70726867	100.00	118.95	118.95	99.37	0-499 (20% cashback)
70814665	100.00	128.00	128.00	108.42	0-499 (20% cashback)
71064603	100.00	217.04	217.04	197.46	0-499 (20% cashback)
71140690	100.00	148.80	148.80	129.22	0-499 (20% cashback)
71166302	100.00	115.16	115.16	95.58	0-499 (20% cashback)
71321028	100.00	338.68	338.68	319.10	0-499 (20% cashback)
71421999	100.00	141.84	141.84	122.26	0-499 (20% cashback)
71478955	100.00	117.64	117.64	98.06	0-499 (20% cashback)
71610673	100.00	148.20	148.20	128.62	0-499 (20% cashback)
71695327	100.00	127.60	127.60	108.02	0-499 (20% cashback)
71869551	100.00	128.00	128.00	108.42	0-499 (20% cashback)
72001728	100.00	217.89	217.89	198.31	0-499 (20% cashback)
72004640	100.00	220.64	220.64	201.06	0-499 (20% cashback)
72145721	100.00	111.50	111.50	91.92	0-499 (20% cashback)
72238831	100.00	119.60	119.60	100.02	0-499 (20% cashback)
72383634	100.00	118.42	118.42	98.84	0-499 (20% cashback)
72411753	100.00	118.25	118.25	98.67	0-499 (20% cashback)
72424588	100.00	218.00	218.00	198.42	0-499 (20% cashback)
72474126	100.00	218.00	218.00	198.42	0-499 (20% cashback)
72522825	100.00	118.40	118.40	98.82	0-499 (20% cashback)
72607457	100.00	119.76	119.76	100.18	0-499 (20% cashback)
72703908	100.00	206.10	206.10	186.52	0-499 (20% cashback)
72910568	100.00	117.90	117.90	98.32	0-499 (20% cashback)
73178962	100.00	118.01	118.01	98.43	0-499 (20% cashback)
73226398	100.00	117.80	117.80	98.22	0-499 (20% cashback)
73231961	100.00	118.20	118.20	98.62	0-499 (20% cashback)
73329666	100.00	148.60	148.60	129.02	0-499 (20% cashback)
73469145	100.00	158.00	158.00	138.42	0-499 (20% cashback)
73647444	100.00	178.24	178.24	158.66	0-499 (20% cashback)
73731949	100.00	116.72	116.72	97.14	0-499 (20% cashback)
73787962	100.00	142.42	142.42	122.84	0-499 (20% cashback)
73916058	100.00	164.85	164.85	145.27	0-499 (20% cashback)
73968164	100.00	148.55	148.55	128.97	0-499 (20% cashback)
74198602	100.00	225.60	225.60	206.02	0-499 (20% cashback)
74520815	100.00	217.55	217.55	197.97	0-499 (20% cashback)
74597024	100.00	119.36	119.36	99.78	0-499 (20% cashback)
74744161	100.00	118.40	118.40	98.82	0-499 (20% cashback)
75158417	100.00	118.00	118.00	98.42	0-499 (20% cashback)
75326539	100.00	118.20	118.20	98.62	0-499 (20% cashback)
75334915	100.00	150.50	150.50	130.92	0-499 (20% cashback)
75367437	100.00	220.48	220.48	200.90	0-499 (20% cashback)
75455162	100.00	117.80	117.80	98.22	0-499 (20% cashback)
75728421	100.00	192.00	192.00	172.42	0-499 (20% cashback)
75763335	100.00	218.26	218.26	198.68	0-499 (20% cashback)
75779050	100.00	132.02	132.02	112.44	0-499 (20% cashback)
75787961	100.00	117.75	117.75	98.17	0-499 (20% cashback)
75846335	100.00	218.90	218.90	199.32	0-499 (20% cashback)
75940279	100.00	119.90	119.90	100.32	0-499 (20% cashback)
75993874	100.00	113.01	113.01	93.43	0-499 (20% cashback)
76267785	100.00	113.30	113.30	93.72	0-499 (20% cashback)
76717945	100.00	159.60	159.60	140.02	0-499 (20% cashback)
76781125	100.00	111.16	111.16	91.58	0-499 (20% cashback)
76853408	100.00	164.20	164.20	144.62	0-499 (20% cashback)
76945451	100.00	118.40	118.40	98.82	0-499 (20% cashback)
76981799	100.00	118.72	118.72	99.14	0-499 (20% cashback)
77021092	100.00	162.20	162.20	142.62	0-499 (20% cashback)
77032741	100.00	217.43	217.43	197.85	0-499 (20% cashback)
77191277	100.00	278.04	278.04	258.46	0-499 (20% cashback)
77311757	100.00	110.00	110.00	90.42	0-499 (20% cashback)
77348427	100.00	116.40	116.40	96.82	0-499 (20% cashback)
77531535	100.00	123.64	123.64	104.06	0-499 (20% cashback)
77781870	100.00	239.60	239.60	220.02	0-499 (20% cashback)
77788576	100.00	126.60	126.60	107.02	0-499 (20% cashback)
77861886	100.00	188.00	188.00	168.42	0-499 (20% cashback)
78074726	100.00	118.00	118.00	98.42	0-499 (20% cashback)
78122025	100.00	119.28	119.28	99.70	0-499 (20% cashback)
78290502	100.00	117.80	117.80	98.22	0-499 (20% cashback)
78304629	100.00	218.48	218.48	198.90	0-499 (20% cashback)
78384649	100.00	112.40	112.40	92.82	0-499 (20% cashback)
78389655	100.00	118.20	118.20	98.62	0-499 (20% cashback)
78496104	100.00	145.80	145.80	126.22	0-499 (20% cashback)
78635059	100.00	120.00	120.00	100.42	0-499 (20% cashback)
78654247	100.00	188.00	188.00	168.42	0-499 (20% cashback)
78665406	100.00	217.20	217.20	197.62	0-499 (20% cashback)
78723969	100.00	123.84	123.84	104.26	0-499 (20% cashback)
78744724	100.00	1520.54	1520.54	1500.96	0-499 (20% cashback)
78956329	100.00	119.16	119.16	99.58	0-499 (20% cashback)
79080587	100.00	217.80	217.80	198.22	0-499 (20% cashback)
79098754	100.00	143.20	143.20	123.62	0-499 (20% cashback)
79202223	100.00	136.90	136.90	117.32	0-499 (20% cashback)
79350223	100.00	120.33	120.33	100.75	0-499 (20% cashback)
79605025	100.00	129.72	129.72	110.14	0-499 (20% cashback)
79679233	100.00	147.70	147.70	128.12	0-499 (20% cashback)
79732560	100.00	147.70	147.70	128.12	0-499 (20% cashback)
79741115	100.00	153.62	153.62	134.04	0-499 (20% cashback)
79857395	100.00	128.26	128.26	108.68	0-499 (20% cashback)
79872536	100.00	148.00	148.00	128.42	0-499 (20% cashback)
79882392	100.00	118.45	118.45	98.87	0-499 (20% cashback)
79961010	100.00	188.50	188.50	168.92	0-499 (20% cashback)
79961578	100.00	218.28	218.28	198.70	0-499 (20% cashback)
79985886	100.00	128.50	128.50	108.92	0-499 (20% cashback)
80098108	100.00	125.80	125.80	106.22	0-499 (20% cashback)
80389970	100.00	117.99	117.99	98.41	0-499 (20% cashback)
81087129	100.00	110.30	110.30	90.72	0-499 (20% cashback)
81313721	100.00	148.10	148.10	128.52	0-499 (20% cashback)
81491987	100.00	110.25	110.25	90.67	0-499 (20% cashback)
81807567	100.00	118.30	118.30	98.72	0-499 (20% cashback)
81977996	100.00	218.85	218.85	199.27	0-499 (20% cashback)
82029549	100.00	148.00	148.00	128.42	0-499 (20% cashback)
82147544	100.00	117.70	117.70	98.12	0-499 (20% cashback)
82322148	100.00	117.85	117.85	98.27	0-499 (20% cashback)
82550337	100.00	122.32	122.32	102.74	0-499 (20% cashback)
82640734	100.00	117.88	117.88	98.30	0-499 (20% cashback)
82871115	100.00	116.00	116.00	96.42	0-499 (20% cashback)
82893300	100.00	118.00	118.00	98.42	0-499 (20% cashback)
83029225	100.00	124.48	124.48	104.90	0-499 (20% cashback)
83057357	100.00	132.30	132.30	112.72	0-499 (20% cashback)
83103464	100.00	109.96	109.96	90.38	0-499 (20% cashback)
83411298	100.00	118.00	118.00	98.42	0-499 (20% cashback)
83507569	100.00	128.00	128.00	108.42	0-499 (20% cashback)
83663326	100.00	117.36	117.36	97.78	0-499 (20% cashback)
83725533	100.00	244.60	244.60	225.02	0-499 (20% cashback)
83841261	100.00	271.98	271.98	252.40	0-499 (20% cashback)
84321014	100.00	117.95	117.95	98.37	0-499 (20% cashback)
84396260	100.00	148.28	148.28	128.70	0-499 (20% cashback)
84498999	100.00	110.00	110.00	90.42	0-499 (20% cashback)
84552782	100.00	267.20	267.20	247.62	0-499 (20% cashback)
84588987	100.00	118.40	118.40	98.82	0-499 (20% cashback)
84630272	100.00	118.01	118.01	98.43	0-499 (20% cashback)
84654411	100.00	118.10	118.10	98.52	0-499 (20% cashback)
84794149	100.00	118.00	118.00	98.42	0-499 (20% cashback)
85113703	100.00	148.30	148.30	128.72	0-499 (20% cashback)
85187413	100.00	117.75	117.75	98.17	0-499 (20% cashback)
85211430	100.00	127.48	127.48	107.90	0-499 (20% cashback)
85570129	100.00	118.05	118.05	98.47	0-499 (20% cashback)
85904932	100.00	152.00	152.00	132.42	0-499 (20% cashback)
86061177	100.00	159.90	159.90	140.32	0-499 (20% cashback)
86114535	100.00	148.60	148.60	129.02	0-499 (20% cashback)
86126688	100.00	119.30	119.30	99.72	0-499 (20% cashback)
86230171	100.00	110.60	110.60	91.02	0-499 (20% cashback)
86290883	100.00	148.10	148.10	128.52	0-499 (20% cashback)
86499096	100.00	222.10	222.10	202.52	0-499 (20% cashback)
86531981	100.00	251.20	251.20	231.62	0-499 (20% cashback)
86681478	100.00	115.00	115.00	95.42	0-499 (20% cashback)
86696895	100.00	116.47	116.47	96.89	0-499 (20% cashback)
86804353	100.00	109.80	109.80	90.22	0-499 (20% cashback)
86876765	100.00	217.90	217.90	198.32	0-499 (20% cashback)
87010871	100.00	138.00	138.00	118.42	0-499 (20% cashback)
87069605	100.00	221.00	221.00	201.42	0-499 (20% cashback)
87072171	100.00	118.00	118.00	98.42	0-499 (20% cashback)
87454158	100.00	117.30	117.30	97.72	0-499 (20% cashback)
87631370	100.00	189.70	189.70	170.12	0-499 (20% cashback)
87669917	100.00	148.00	148.00	128.42	0-499 (20% cashback)
87694593	100.00	119.16	119.16	99.58	0-499 (20% cashback)
87699896	100.00	133.18	133.18	113.60	0-499 (20% cashback)
87734161	100.00	116.04	116.04	96.46	0-499 (20% cashback)
87893767	100.00	148.49	148.49	128.91	0-499 (20% cashback)
87898690	100.00	129.00	129.00	109.42	0-499 (20% cashback)
87943807	100.00	119.06	119.06	99.48	0-499 (20% cashback)
88152073	100.00	289.00	289.00	269.42	0-499 (20% cashback)
88162078	100.00	147.60	147.60	128.02	0-499 (20% cashback)
88257197	100.00	114.50	114.50	94.92	0-499 (20% cashback)
88468770	100.00	134.30	134.30	114.72	0-499 (20% cashback)
88660833	100.00	120.98	120.98	101.40	0-499 (20% cashback)
88726308	100.00	149.80	149.80	130.22	0-499 (20% cashback)
88755915	100.00	117.80	117.80	98.22	0-499 (20% cashback)
88855399	100.00	118.10	118.10	98.52	0-499 (20% cashback)
88974753	100.00	127.80	127.80	108.22	0-499 (20% cashback)
89076789	100.00	147.60	147.60	128.02	0-499 (20% cashback)
89156896	100.00	118.01	118.01	98.43	0-499 (20% cashback)
89261414	100.00	118.52	118.52	98.94	0-499 (20% cashback)
89389010	100.00	132.00	132.00	112.42	0-499 (20% cashback)
89403730	100.00	109.70	109.70	90.12	0-499 (20% cashback)
89416414	100.00	119.80	119.80	100.22	0-499 (20% cashback)
89543987	100.00	142.00	142.00	122.42	0-499 (20% cashback)
89743980	100.00	148.70	148.70	129.12	0-499 (20% cashback)
90082021	100.00	118.56	118.56	98.98	0-499 (20% cashback)
90165665	100.00	117.30	117.30	97.72	0-499 (20% cashback)
90175423	100.00	322.60	322.60	303.02	0-499 (20% cashback)
90303807	100.00	118.15	118.15	98.57	0-499 (20% cashback)
90516378	100.00	118.00	118.00	98.42	0-499 (20% cashback)
90540280	100.00	148.40	148.40	128.82	0-499 (20% cashback)
90572141	100.00	176.30	176.30	156.72	0-499 (20% cashback)
90586450	100.00	110.80	110.80	91.22	0-499 (20% cashback)
90755479	100.00	127.80	127.80	108.22	0-499 (20% cashback)
90789446	100.00	117.60	117.60	98.02	0-499 (20% cashback)
91172769	100.00	226.00	226.00	206.42	0-499 (20% cashback)
91299729	100.00	118.15	118.15	98.57	0-499 (20% cashback)
91599671	100.00	118.77	118.77	99.19	0-499 (20% cashback)
91678315	100.00	164.70	164.70	145.12	0-499 (20% cashback)
91717875	100.00	148.36	148.36	128.78	0-499 (20% cashback)
92088767	100.00	116.00	116.00	96.42	0-499 (20% cashback)
92318092	100.00	160.00	160.00	140.42	0-499 (20% cashback)
92561785	100.00	218.60	218.60	199.02	0-499 (20% cashback)
93026250	100.00	117.60	117.60	98.02	0-499 (20% cashback)
93125004	100.00	118.00	118.00	98.42	0-499 (20% cashback)
93284321	100.00	117.80	117.80	98.22	0-499 (20% cashback)
93386564	100.00	222.00	222.00	202.42	0-499 (20% cashback)
93775432	100.00	118.00	118.00	98.42	0-499 (20% cashback)
93865789	100.00	109.68	109.68	90.10	0-499 (20% cashback)
94105956	100.00	120.00	120.00	100.42	0-499 (20% cashback)
94330974	100.00	134.60	134.60	115.02	0-499 (20% cashback)
94338914	100.00	121.00	121.00	101.42	0-499 (20% cashback)
94391902	100.00	140.00	140.00	120.42	0-499 (20% cashback)
94442894	100.00	126.88	126.88	107.30	0-499 (20% cashback)
94541244	100.00	110.68	110.68	91.10	0-499 (20% cashback)
94569832	100.00	118.20	118.20	98.62	0-499 (20% cashback)
94922698	100.00	116.10	116.10	96.52	0-499 (20% cashback)
95032500	100.00	217.55	217.55	197.97	0-499 (20% cashback)
95218067	100.00	118.00	118.00	98.42	0-499 (20% cashback)
95314302	100.00	218.45	218.45	198.87	0-499 (20% cashback)
95589024	100.00	218.00	218.00	198.42	0-499 (20% cashback)
95615941	100.00	144.81	144.81	125.23	0-499 (20% cashback)
95636248	100.00	119.35	119.35	99.77	0-499 (20% cashback)
95827831	100.00	148.01	148.01	128.43	0-499 (20% cashback)
96378119	100.00	128.82	128.82	109.24	0-499 (20% cashback)
96480852	100.00	146.18	146.18	126.60	0-499 (20% cashback)
96503906	100.00	118.00	118.00	98.42	0-499 (20% cashback)
96591680	100.00	112.30	112.30	92.72	0-499 (20% cashback)
96862776	100.00	119.80	119.80	100.22	0-499 (20% cashback)
96895653	100.00	240.31	240.31	220.73	0-499 (20% cashback)
96941634	100.00	118.40	118.40	98.82	0-499 (20% cashback)
97063495	100.00	110.10	110.10	90.52	0-499 (20% cashback)
97155775	100.00	127.23	127.23	107.65	0-499 (20% cashback)
97244762	100.00	128.81	128.81	109.23	0-499 (20% cashback)
97373242	100.00	147.55	147.55	127.97	0-499 (20% cashback)
97441045	100.00	121.00	121.00	101.42	0-499 (20% cashback)
98063088	100.00	150.24	150.24	130.66	0-499 (20% cashback)
98302375	100.00	118.00	118.00	98.42	0-499 (20% cashback)
98497164	100.00	148.56	148.56	128.98	0-499 (20% cashback)
98622831	100.00	119.12	119.12	99.54	0-499 (20% cashback)
98718773	100.00	117.90	117.90	98.32	0-499 (20% cashback)
99143948	100.00	118.10	118.10	98.52	0-499 (20% cashback)
99350532	100.00	149.77	149.77	130.19	0-499 (20% cashback)
99674470	100.00	148.20	148.20	128.62	0-499 (20% cashback)
